Airline,Departure,Arrival,price,Duration,Stops,Departure_Time,Arrival_Time,Day_Week,Day_Month,Destination
Korean Air,Berlin (BER),Sydney (SYD),1272,1695,2,18:00,06:15,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1278,1710,2,07:05,19:35,Thursday,10/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1334,1495,2,10:40,19:35,Thursday,10/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1334,1715,2,07:00,19:35,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1351,2030,2,12:25,06:15,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1452,1645,2,18:50,06:15,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1459,1695,2,18:00,06:15,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1460,1640,2,19:35,06:55,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1477,1495,2,10:40,19:35,Thursday,10/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1481,1555,2,19:15,05:10,Thursday,10/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1511,2430,1,16:40,17:10,Thursday,10/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1525,1550,2,10:40,20:30,Thursday,10/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1525,1770,2,07:00,20:30,Thursday,10/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),561,1570,1,09:35,19:45,Friday,11/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),595,2520,1,09:35,11:35,Friday,11/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),1015,1540,2,10:50,20:30,Friday,11/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),1021,1485,2,11:45,20:30,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1040,1825,2,19:35,10:00,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1580,2,19:35,05:55,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1850,2,19:35,10:25,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1860,2,14:55,05:55,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1145,1580,2,19:35,05:55,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1148,1700,2,16:50,05:10,Friday,11/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1181,1960,2,14:15,06:55,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1183,1825,2,19:35,10:00,Friday,11/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1213,1850,2,19:35,10:25,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1278,1710,2,07:05,19:35,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1322,1645,2,18:50,06:15,Friday,11/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1374,1855,2,14:15,05:10,Friday,11/08/2023,Sydney
Korean Air,Berlin (BER),Sydney (SYD),1402,1695,2,18:00,06:15,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1420,1475,2,10:40,19:15,Friday,11/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1420,1695,2,07:00,19:15,Friday,11/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1441,1660,2,19:15,06:55,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1442,1805,2,16:50,06:55,Friday,11/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1481,1555,2,19:15,05:10,Friday,11/08/2023,Sydney
Singapore Airlines,Berlin (BER),Sydney (SYD),1514,1400,1,09:35,16:55,Friday,11/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),1021,1485,2,11:45,20:30,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1034,1535,2,19:35,05:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1034,1600,2,19:35,06:15,Saturday,12/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1047,1850,2,19:35,10:25,Saturday,12/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1580,2,19:35,05:55,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1145,1855,2,07:35,22:30,Saturday,12/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1278,1680,2,07:35,19:35,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1285,1740,2,07:35,20:35,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1414,1615,2,11:10,22:05,Saturday,12/08/2023,Sydney
Malaysia Airlines,Berlin (BER),Sydney (SYD),1415,2000,2,16:40,10:00,Saturday,12/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1420,1475,2,10:40,19:15,Saturday,12/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1420,1695,2,07:00,19:15,Saturday,12/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1429,2430,1,16:40,17:10,Saturday,12/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1441,1660,2,19:15,06:55,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1452,1645,2,18:50,06:15,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1456,1550,2,07:20,17:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1456,1610,2,06:20,17:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1460,1570,2,07:00,17:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1462,1525,2,07:45,17:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1481,1555,2,19:15,05:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1481,1620,2,18:10,05:10,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1481,1620,2,19:15,06:15,Saturday,12/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1492,1760,2,19:35,08:55,Saturday,12/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,1570,1,09:35,19:45,Sunday,13/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,2520,1,09:35,11:35,Sunday,13/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1495,2,10:40,19:35,Sunday,13/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1715,2,07:00,19:35,Sunday,13/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1580,2,19:35,05:55,Sunday,13/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),991,1485,2,11:45,20:30,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1006,1780,2,16:35,06:15,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1495,2,10:40,19:35,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1112,1705,2,07:10,19:35,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1125,1765,2,07:10,20:35,Sunday,13/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1475,2,10:40,19:15,Sunday,13/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1695,2,07:00,19:15,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1145,1580,2,19:35,05:55,Sunday,13/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1181,1820,2,16:35,06:55,Sunday,13/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Sunday,13/08/2023,Sydney
Etihad Airways,Berlin (BER),Sydney (SYD),1222,1635,2,06:55,18:10,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1329,1695,2,18:00,06:15,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1351,1780,2,16:35,06:15,Sunday,13/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1374,1715,2,16:35,05:10,Sunday,13/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1399,1385,1,10:05,17:10,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1408,1915,3,14:30,06:25,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1424,1760,2,19:35,08:55,Sunday,13/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1442,1820,2,16:35,06:55,Sunday,13/08/2023,Sydney
Singapore Airlines,Berlin (BER),Sydney (SYD),1514,1400,1,09:35,16:55,Sunday,13/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,1955,2,12:35,05:10,Monday,14/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1495,2,10:40,19:35,Monday,14/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1715,2,07:00,19:35,Monday,14/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1580,2,19:35,05:55,Monday,14/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),980,1810,2,15:00,05:10,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),988,1810,2,15:00,05:10,Monday,14/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),991,1485,2,11:45,20:30,Monday,14/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),1015,1540,2,10:50,20:30,Monday,14/08/2023,Sydney
Korean Air,Berlin (BER),Sydney (SYD),1019,1695,2,18:00,06:15,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1034,1535,2,19:35,05:10,Monday,14/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1040,1825,2,19:35,10:00,Monday,14/08/2023,Sydney
KLM,Berlin (BER),Sydney (SYD),1056,2050,2,12:15,06:25,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1069,1645,2,18:50,06:15,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1104,1495,2,10:40,19:35,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1104,1715,2,07:00,19:35,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1112,1705,2,07:10,19:35,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1145,1580,2,19:35,05:55,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1172,1455,2,12:15,20:30,Monday,14/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Monday,14/08/2023,Sydney
Etihad Airways,Berlin (BER),Sydney (SYD),1222,1635,2,06:55,18:10,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1298,1610,2,19:35,06:25,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1303,1550,2,12:15,22:05,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1305,1580,2,11:45,22:05,Monday,14/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1308,2430,1,16:40,17:10,Monday,14/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1382,1470,2,13:35,22:05,Monday,14/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,1965,2,12:25,05:10,Tuesday,15/08/2023,Sydney
Qantas Airways,Berlin (BER),Sydney (SYD),953,2940,2,20:10,05:10,Tuesday,15/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1580,2,19:35,05:55,Tuesday,15/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1850,2,19:35,10:25,Tuesday,15/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),985,1540,2,10:50,20:30,Tuesday,15/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),991,1485,2,11:45,20:30,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1023,1965,2,12:25,05:10,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1495,2,10:40,19:35,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1112,1710,2,07:05,19:35,Tuesday,15/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1475,2,10:40,19:15,Tuesday,15/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1695,2,07:00,19:15,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1172,1455,2,12:15,20:30,Tuesday,15/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1192,1645,2,18:50,06:15,Tuesday,15/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1304,1385,1,10:05,17:10,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1345,1550,2,12:15,22:05,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1382,1470,2,13:35,22:05,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1389,1580,2,11:45,22:05,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1389,1640,2,10:45,22:05,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1424,1760,2,19:35,08:55,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1434,1605,2,11:20,22:05,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1437,1750,2,19:35,08:45,Tuesday,15/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1441,1620,2,19:15,06:15,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1448,1590,2,19:45,06:15,Tuesday,15/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1448,1650,2,18:45,06:15,Tuesday,15/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,1570,1,09:35,19:45,Wednesday,16/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,2520,1,09:35,11:35,Wednesday,16/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,1850,2,14:20,05:10,Wednesday,16/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,1955,2,12:35,05:10,Wednesday,16/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,2040,2,11:10,05:10,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1485,2,11:45,20:30,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),941,1730,2,07:25,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),953,1850,2,14:20,05:10,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),953,1955,2,12:35,05:10,Wednesday,16/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),953,1485,2,11:45,20:30,Wednesday,16/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1825,2,19:35,10:00,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),968,1520,2,10:55,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),968,1600,2,09:35,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),968,1755,2,07:00,20:15,Wednesday,16/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1580,2,19:35,05:55,Wednesday,16/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),979,1850,2,19:35,10:25,Wednesday,16/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),985,1540,2,10:50,20:30,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),986,1690,2,07:25,19:35,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1034,1535,2,19:35,05:10,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1530,2,10:45,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1590,2,09:45,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1650,2,08:45,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1680,2,08:15,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1710,2,07:45,20:15,Wednesday,16/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1770,2,06:45,20:15,Wednesday,16/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),819,1865,2,15:10,06:15,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1545,2,10:45,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1605,2,09:45,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1665,2,08:45,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1695,2,08:15,20:30,Thursday,17/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),945,1865,2,15:10,06:15,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),950,1540,2,10:50,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),953,1800,2,15:10,05:10,Thursday,17/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1495,2,10:40,19:35,Thursday,17/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1715,2,07:00,19:35,Thursday,17/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),980,1800,2,15:10,05:10,Thursday,17/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),985,1540,2,10:50,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1034,1535,2,19:35,05:10,Thursday,17/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1047,1580,2,19:35,05:55,Thursday,17/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1106,1800,2,15:10,05:10,Thursday,17/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1475,2,10:40,19:15,Thursday,17/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1695,2,07:00,19:15,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1144,1800,2,15:10,05:10,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1172,1455,2,12:15,20:30,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1183,1495,2,10:40,19:35,Thursday,17/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1266,1530,2,19:35,05:05,Thursday,17/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1278,1710,2,07:05,19:35,Thursday,17/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1308,2430,1,16:40,17:10,Thursday,17/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),496,2520,1,09:35,11:35,Friday,18/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),522,1570,1,09:35,19:45,Friday,18/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),916,1965,2,12:25,05:10,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),918,1485,2,11:45,20:30,Friday,18/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),945,1805,2,16:50,06:55,Friday,18/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),953,1485,2,11:45,20:30,Friday,18/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),961,1825,2,19:35,10:00,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),973,1965,2,12:25,05:10,Friday,18/08/2023,Sydney
Qantas Airways,Berlin (BER),Sydney (SYD),973,2285,2,07:05,05:10,Friday,18/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),980,1700,2,16:50,05:10,Friday,18/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),985,1540,2,10:50,20:30,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1008,1700,2,16:50,05:10,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1495,2,10:40,19:35,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1715,2,07:00,19:35,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1825,2,19:35,10:00,Friday,18/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1047,1580,2,19:35,05:55,Friday,18/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1047,1850,2,19:35,10:25,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1112,1710,2,07:05,19:35,Friday,18/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1475,2,10:40,19:15,Friday,18/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1695,2,07:00,19:15,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1144,1700,2,16:50,05:10,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1144,1700,2,16:50,05:10,Friday,18/08/2023,Sydney
KLM,Berlin (BER),Sydney (SYD),1170,2050,2,12:15,06:25,Friday,18/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1183,1755,2,07:00,20:15,Friday,18/08/2023,Sydney
Qantas Airways,Berlin (BER),Sydney (SYD),953,2955,2,19:55,05:10,Saturday,19/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),980,1955,2,12:35,05:10,Saturday,19/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),985,1540,2,10:50,20:30,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),986,1680,2,07:35,19:35,Saturday,19/08/2023,Sydney
Thai Airways International,Berlin (BER),Sydney (SYD),991,1485,2,11:45,20:30,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1495,2,10:40,19:35,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1036,1715,2,07:00,19:35,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1530,2,10:45,20:15,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1650,2,08:45,20:15,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1710,2,07:45,20:15,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1090,1770,2,06:45,20:15,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1113,1600,2,19:35,06:15,Saturday,19/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1475,2,10:40,19:15,Saturday,19/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1580,2,19:35,05:55,Saturday,19/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1695,2,07:00,19:15,Saturday,19/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1126,1850,2,19:35,10:25,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1131,1590,2,19:35,06:05,Saturday,19/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),1135,2295,2,12:35,10:50,Saturday,19/08/2023,Sydney
Finnair,Berlin (BER),Sydney (SYD),1185,1620,2,19:15,06:15,Saturday,19/08/2023,Sydney
Qatar Airways,Berlin (BER),Sydney (SYD),1248,2430,1,16:40,17:10,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1292,1850,2,19:35,10:25,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1300,1600,2,19:15,05:55,Saturday,19/08/2023,Sydney
Turkish Airlines,Berlin (BER),Sydney (SYD),1347,1550,2,10:40,20:30,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1364,1405,2,09:45,17:10,Saturday,19/08/2023,Sydney
Multiple airlines,Berlin (BER),Sydney (SYD),1374,1570,2,07:00,17:10,Saturday,19/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,1570,1,09:35,19:45,Sunday,20/08/2023,Sydney
Scoot,Berlin (BER),Sydney (SYD),463,2520,1,09:35,11:35,Sunday,20/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),853,1715,2,16:35,05:10,Sunday,20/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),882,1780,2,16:35,06:15,Sunday,20/08/2023,Sydney
British Airways,Berlin (BER),Sydney (SYD),882,1820,2,16:35,06:55,Sunday,20/08/2023,Sydney
